BENE_SEX_IDENT_CD,BENE_AGE_CAT_CD,CC_ALZHDMTA,CC_CANCER,CC_CHF,CC_CHRNKIDN,CC_COPD,CC_DEPRESSN,CC_DIABETES,CC_ISCHMCHT,CC_OSTEOPRS,CC_RA_OA,CC_STRKETIA,CC_2_OR_MORE,DUAL_STUS,BENE_COUNT_PA_EQ_12,AVE_PA_PAY_PA_EQ_12,AVE_IP_PAY_PA_EQ_12,AVE_SNF_PAY_PA_EQ_12,AVE_OTH_PAY_PA_EQ_12,AVE_IP_ADM_PA_EQ_12,AVE_SNF_DAYS_PA_EQ_12,BENE_COUNT_PB_EQ_12,AVE_PB_PAY_PB_EQ_12,AVE_CA_PAY_PB_EQ_12,AVE_OP_PAY_PB_EQ_12,AVE_OTH_PAY_PB_EQ_12,AVE_CA_VST_PB_EQ_12,AVE_OP_VST_PB_EQ_12,BENE_COUNT_PD_EQ_12,AVE_PDE_CST_PD_EQ_12,AVE_PDE_PD_EQ_12,Plan_A_Total_Cost,Plan_B_Total_Cost,Plan_D_Total_Cost
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,371.0,15677.0,11005.0,3068.0,1604.0,1.067,7.86,371.0,9212.0,5153.0,2643.0,1416.0,13.390999999999998,7.704,188.0,3624.0,61.707,15677.0,9212.0,3624.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,167.0,18032.0,9824.0,5536.0,2672.0,1.06,14.593,172.0,8162.0,4080.0,2726.0,1356.0,7.07,7.808,170.0,5014.0,82.91799999999999,18032.0,8162.0,5014.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,72.0,36012.0,24159.0,7834.0,4019.0,2.472,19.055999999999997,72.0,13382.0,7639.0,2400.0,3343.0,13.792,7.722,37.0,4307.0,66.351,36012.0,13382.0,4307.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,32.0,29799.0,15396.0,3884.5305490458654,1405.2687479075996,1.469,10.00132281553398,32.0,8384.0,4490.0,2564.0,1330.0,4.25,9.875,31.0,4389.0,83.45200000000001,20685.799296953468,8384.0,4389.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,380.0,23217.0,13642.0,6668.0,2907.0,1.442,16.387,380.0,11562.0,6323.0,2892.0,2347.0,14.725999999999999,9.084,202.0,4711.0,71.515,23217.0,11562.0,4711.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,206.0,22833.0,12474.0,8674.0,1685.0,1.214,22.936999999999998,217.0,11162.0,5516.0,2964.0,2682.0,10.074,8.825,216.0,5271.0,89.09700000000001,22833.0,11162.0,5271.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,69.0,35771.0,21130.0,12086.0,2555.0,2.2319999999999998,29.391,67.0,12410.0,8118.0,2435.0,1857.0,16.552,9.627,38.0,4322.0,65.789,35771.0,12410.0,4322.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,38951.0,22668.0,13931.0,2352.0,2.0,36.458,51.0,15116.0,7794.0,3462.0,3860.0,11.196,9.412,48.0,4970.0,78.896,38951.0,15116.0,4970.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,627.0,13265.0,7728.0,3034.0,2503.0,0.815,7.477,619.0,8321.0,3537.0,2503.0,2281.0,8.355,6.7010000000000005,326.0,3897.0,70.709,13265.0,8321.0,3897.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,638.0,14581.0,7321.0,4595.0,2665.0,0.7490000000000001,13.817,663.0,10200.0,4240.0,3961.0,1999.0,4.069,9.03,696.0,5959.0,95.572,14581.0,10200.0,5959.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,96.0,28203.0,17946.0,7721.0,2536.0,1.6669999999999998,16.063,95.0,13463.0,7164.0,3367.0,2932.0,9.558,8.221,41.0,3939.0,68.0,28203.0,13463.0,3939.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,132.0,29891.0,18465.0,9044.0,2382.0,1.652,25.811,140.0,12056.0,5880.0,3637.0,2539.0,3.6860000000000004,7.979,141.0,4997.0,91.97200000000001,29891.0,12056.0,4997.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,269.0,14006.0,7458.0,4237.0,2311.0,0.888,10.193,270.0,11546.0,4684.0,3080.0,3782.0,9.892999999999999,7.819,142.0,5125.0,79.634,14006.0,11546.0,5125.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,338.0,18189.0,10230.0,6003.0,1956.0,0.953,17.639,348.0,10229.0,4015.0,3172.0,3042.0,5.141,8.46,357.0,5632.0,96.395,18189.0,10229.0,5632.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,68.0,29820.0,19253.0,3884.5305490458654,1405.2687479075996,1.5590000000000002,10.00132281553398,70.0,15348.0,6481.0,3520.0,5347.0,4.8,9.271,69.0,5398.0,98.84100000000001,24542.799296953468,15348.0,5398.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,129.0,17133.0,9458.0,6174.0,1501.0,1.124,15.527000000000001,128.0,11785.0,5933.0,3319.0,2533.0,12.078,8.648,65.0,3796.0,67.477,17133.0,11785.0,3796.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,105.0,13835.0,6774.0,5485.0,1576.0,0.705,13.838,114.0,9616.0,4293.0,3617.0,1706.0,6.087999999999999,11.167,113.0,6248.0,97.204,13835.0,9616.0,6248.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,91.0,18514.0,9943.0,7342.0,1229.0,1.2309999999999999,17.374000000000002,94.0,11440.0,5432.0,3751.0,2257.0,14.617,8.872,37.0,3862.0,76.432,18514.0,11440.0,3862.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,92.0,18218.0,10726.0,3884.5305490458654,1405.2687479075996,1.0979999999999999,10.00132281553398,99.0,11703.0,5605.0,3659.0,2439.0,7.061,9.02,96.0,6450.0,96.417,16015.799296953464,11703.0,6450.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1873.0,17918.0,11742.0,3907.0,2269.0,1.1440000000000001,9.517999999999999,1872.0,10938.0,5024.0,3437.0,2477.0,10.762,7.739,961.0,4448.0,72.14,17918.0,10938.0,4448.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1701.0,21491.0,13831.0,5284.0,2376.0,1.263,15.24,1781.0,14216.0,6190.0,5266.0,2760.0,6.725,9.359,1822.0,6417.0,99.53200000000001,21491.0,14216.0,6417.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,368.0,35100.0,22920.0,9112.0,3068.0,2.231,21.927,365.0,15366.0,7795.0,4395.0,3176.0,12.123,8.838,151.0,4577.0,70.02600000000001,35100.0,15366.0,4577.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,460.0,41047.0,27403.0,10947.0,2697.0,2.128,30.976,476.0,17609.0,8521.0,5708.0,3380.0,5.689,10.83,473.0,5670.0,95.564,41047.0,17609.0,5670.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1067.0,19907.0,12484.0,4940.0,2483.0,1.3519999999999999,12.569,1065.0,13009.0,5624.0,3168.0,4217.0,12.55,7.9510000000000005,513.0,4624.0,75.53,19907.0,13009.0,4624.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1162.0,22537.0,14268.0,6440.0,1829.0,1.351,18.405,1214.0,15294.0,6474.0,4469.0,4351.0,9.179,9.008,1241.0,6664.0,104.057,22537.0,15294.0,6664.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,225.0,41886.0,26786.0,11085.0,4015.0,2.569,26.889,223.0,19225.0,9792.0,4504.0,4929.0,11.972999999999999,10.022,93.0,4117.0,72.946,41886.0,19225.0,4117.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,292.0,42128.0,28366.0,10725.0,3037.0,2.425,29.418000000000003,306.0,21227.0,10439.0,6122.0,4666.0,7.905,11.183,301.0,6207.0,99.34200000000001,42128.0,21227.0,6207.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,387.0,21280.0,13828.0,5659.0,1793.0,1.3330000000000002,13.328,389.0,12102.0,5888.0,3965.0,2249.0,14.036,9.326,168.0,4514.0,71.125,21280.0,12102.0,4514.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,278.0,22261.0,14344.0,5874.0,2043.0,1.288,16.986,307.0,15891.0,7687.0,5475.0,2729.0,9.795,9.941,304.0,7121.0,98.266,22261.0,15891.0,7121.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,74.0,35816.0,24359.0,8519.0,2938.0,2.122,20.365,74.0,14819.0,8260.0,4141.0,2418.0,13.811,8.73,35.0,4193.0,69.429,35816.0,14819.0,4193.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,85.0,49776.0,35418.0,12339.0,2019.0,2.318,36.024,90.0,23894.0,12681.0,7349.0,3864.0,8.8,12.989,87.0,6269.0,100.43700000000001,49776.0,23894.0,6269.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,321.0,24003.0,15259.0,6369.0,2375.0,1.508,15.76,321.0,14107.0,7296.0,3234.0,3577.0,16.097,8.866,148.0,4903.0,73.851,24003.0,14107.0,4903.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,385.0,23970.0,15793.0,6780.0,1397.0,1.429,18.078,414.0,16388.0,7605.0,4311.0,4472.0,13.845,8.845,410.0,7615.0,107.04899999999999,23970.0,16388.0,7615.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,85.0,46327.0,30090.0,12861.0,3376.0,2.835,30.129,85.0,18276.0,10373.0,3188.0,4715.0,16.635,11.152999999999999,46.0,4335.0,70.97800000000001,46327.0,18276.0,4335.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,40559.0,24881.0,14610.0,1068.0,2.221,37.091,83.0,21116.0,9333.0,5689.0,6094.0,10.036,7.952000000000001,82.0,6857.0,98.72,40559.0,21116.0,6857.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,286.0,22863.0,12769.0,7232.0,2862.0,1.248,18.035,283.0,9224.0,4821.0,1983.0,2420.0,8.671,7.261,146.0,4782.0,71.473,22863.0,9224.0,4782.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,243.0,17899.0,8078.0,7971.0,1850.0,0.909,23.366,247.0,6436.0,3531.0,2140.0,765.0,2.984,9.53,237.0,5395.0,89.709,17899.0,6436.0,5395.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,43.0,21900.0,10366.0,3884.5305490458654,1405.2687479075996,1.186,10.00132281553398,43.0,7840.0,4377.0,2214.0,1249.0,2.5810000000000004,7.8839999999999995,41.0,4472.0,88.244,15655.799296953464,7840.0,4472.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,282.0,24574.0,12893.0,8808.0,2873.0,1.355,22.78,281.0,11364.0,5181.0,2493.0,3690.0,9.996,8.427,143.0,5256.0,75.804,24574.0,11364.0,5256.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,234.0,20285.0,9835.0,8666.0,1784.0,1.056,26.325,236.0,8646.0,3925.0,2895.0,1826.0,3.678,9.318,222.0,6260.0,98.009,20285.0,8646.0,6260.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,37.0,25201.0,13883.0,3884.5305490458654,1405.2687479075996,1.568,10.00132281553398,40.0,10127.0,4586.0,2673.0,2868.0,3.975,10.825,40.0,5930.0,92.925,19172.799296953468,10127.0,5930.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,142.0,24022.0,13819.0,7717.0,2486.0,1.507,20.408,142.0,10021.0,4852.0,2577.0,2592.0,9.775,8.359,71.0,4262.0,65.74600000000001,24022.0,10021.0,4262.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,75.0,20683.0,10577.0,3884.5305490458654,1405.2687479075996,1.12,10.00132281553398,75.0,8083.0,4216.0,2844.0,1023.0,4.187,8.8,74.0,5738.0,89.0,15866.799296953464,8083.0,5738.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,168.0,28790.0,14612.0,10200.0,3978.0,1.649,27.035999999999998,168.0,12725.0,6262.0,3256.0,3207.0,11.345,9.065,77.0,4219.0,74.66199999999999,28790.0,12725.0,4219.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,136.0,26100.0,12062.0,12614.0,1424.0,1.412,36.934,136.0,10734.0,5070.0,4113.0,1551.0,4.529,13.175999999999998,126.0,5223.0,94.19,26100.0,10734.0,5223.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,643.0,26565.0,16020.0,7313.0,3232.0,1.571,18.149,642.0,10624.0,5632.0,2534.0,2458.0,10.700999999999999,8.4,317.0,4177.0,77.066,26565.0,10624.0,4177.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,455.0,22725.0,12097.0,8384.0,2244.0,1.229,24.186999999999998,465.0,9734.0,4959.0,3462.0,1313.0,4.465,10.101,449.0,6061.0,99.87299999999999,22725.0,9734.0,6061.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,176.0,36765.0,23415.0,9971.0,3379.0,2.25,24.33,175.0,13274.0,7468.0,2823.0,2983.0,12.485999999999999,8.097000000000001,85.0,4411.0,66.882,36765.0,13274.0,4411.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,133.0,36183.0,20024.0,13771.0,2388.0,2.0380000000000003,38.286,135.0,13435.0,7112.0,4241.0,2082.0,4.207,11.280999999999999,125.0,5253.0,97.13600000000001,36183.0,13435.0,5253.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,613.0,31328.0,18590.0,10075.0,2663.0,1.879,25.451999999999998,612.0,13461.0,6555.0,2867.0,4039.0,11.062000000000001,9.665,292.0,4312.0,79.13,31328.0,13461.0,4312.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,509.0,26445.0,14059.0,10523.0,1863.0,1.5319999999999998,29.534000000000002,518.0,11484.0,5676.0,3025.0,2783.0,6.695,9.222000000000001,484.0,6069.0,106.0,26445.0,11484.0,6069.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,139.0,40393.0,23576.0,13084.0,3733.0,2.7119999999999997,30.489,140.0,18632.0,9068.0,3615.0,5949.0,12.693,10.15,72.0,5379.0,83.681,40393.0,18632.0,5379.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,122.0,31295.0,17170.0,12649.0,1476.0,1.984,35.902,124.0,12695.0,6456.0,3614.0,2625.0,6.081,10.54,120.0,6057.0,106.617,31295.0,12695.0,6057.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,206.0,26508.0,15954.0,8276.0,2278.0,1.5630000000000002,20.194000000000003,206.0,10621.0,5972.0,2629.0,2020.0,12.762,8.617,100.0,4554.0,68.85,26508.0,10621.0,4554.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,134.0,26317.0,14164.0,8957.0,3196.0,1.463,25.096999999999998,138.0,10649.0,5243.0,3821.0,1585.0,5.71,11.007,129.0,5425.0,95.837,26317.0,10649.0,5425.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,33.0,36894.0,20902.0,3884.5305490458654,1405.2687479075996,2.303,10.00132281553398,34.0,13622.0,8615.0,4478.0,529.0,5.853,13.353,31.0,5709.0,97.0,26191.799296953468,13622.0,5709.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,344.0,38018.0,22229.0,12518.0,3271.0,2.25,32.391999999999996,345.0,16065.0,8212.0,3503.0,4350.0,14.493,10.145,163.0,4505.0,76.479,38018.0,16065.0,4505.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,258.0,31677.0,17475.0,12037.0,2165.0,1.841,34.314,262.0,13717.0,6789.0,3437.0,3491.0,8.312999999999999,9.892999999999999,246.0,6227.0,101.837,31677.0,13717.0,6227.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,92.0,43194.0,25307.0,14758.0,3129.0,2.8480000000000003,38.086999999999996,92.0,18184.0,8903.0,2918.0,6363.0,13.707,10.446,45.0,4441.0,79.578,43194.0,18184.0,4441.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,45867.0,27979.0,15505.0,2383.0,2.556,40.931,73.0,17465.0,10304.0,4451.0,2710.0,7.218999999999999,9.685,67.0,6583.0,100.56700000000001,45867.0,17465.0,6583.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,227.0,23109.0,12566.0,7729.0,2814.0,1.3,20.877,226.0,11630.0,5367.0,2675.0,3588.0,8.314,8.881,113.0,4454.0,75.814,23109.0,11630.0,4454.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,360.0,18911.0,9138.0,7654.0,2119.0,1.044,23.864,365.0,10010.0,4597.0,3466.0,1947.0,3.5839999999999996,10.759,364.0,7266.0,114.14299999999999,18911.0,10010.0,7266.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,77.0,37602.0,21615.0,3884.5305490458654,1405.2687479075996,1.74,10.00132281553398,80.0,13829.0,6822.0,4885.0,2122.0,2.638,13.238,82.0,5966.0,106.70700000000001,26904.799296953468,13829.0,5966.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,196.0,25003.0,13363.0,9423.0,2217.0,1.4080000000000001,25.255,197.0,13870.0,5686.0,2858.0,5326.0,9.782,8.543,100.0,5536.0,91.75,25003.0,13870.0,5536.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,328.0,22259.0,10921.0,9306.0,2032.0,1.204,27.162,335.0,11484.0,5228.0,3808.0,2448.0,4.758,11.182,325.0,7475.0,117.56299999999999,22259.0,11484.0,7475.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,64.0,37557.0,22137.0,3884.5305490458654,1405.2687479075996,1.984,10.00132281553398,66.0,16320.0,8092.0,5552.0,2676.0,3.576,14.318,67.0,6030.0,104.26899999999999,27426.799296953468,16320.0,6030.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,75.0,23975.0,13129.0,8768.0,2078.0,1.2670000000000001,24.053,76.0,10618.0,5570.0,2769.0,2279.0,9.132,8.842,30.0,4770.0,77.3,23975.0,10618.0,4770.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,76.0,23889.0,11832.0,3884.5305490458654,1405.2687479075996,1.3030000000000002,10.00132281553398,80.0,10771.0,5123.0,4652.0,996.0,3.838,13.163,76.0,7383.0,119.26299999999999,17121.799296953464,10771.0,7383.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,76.0,31639.0,17370.0,11091.0,3178.0,1.855,26.079,76.0,14889.0,7078.0,2926.0,4885.0,12.079,10.315999999999999,33.0,6126.0,92.788,31639.0,14889.0,6126.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,104.0,20930.0,10943.0,9059.0,928.0,1.25,25.538,104.0,13029.0,6238.0,4464.0,2327.0,7.337000000000001,12.288,94.0,8689.0,124.13799999999999,20930.0,13029.0,8689.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,796.0,30488.0,19295.0,8094.0,3099.0,1.8559999999999999,20.155,795.0,15045.0,6959.0,4126.0,3960.0,10.935,9.883,398.0,4597.0,80.12100000000001,30488.0,15045.0,4597.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1020.0,28789.0,15788.0,10634.0,2367.0,1.557,30.436,1049.0,15616.0,7677.0,5663.0,2276.0,5.369,11.690999999999999,1027.0,7607.0,120.289,28789.0,15616.0,7607.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,235.0,57943.0,39141.0,13942.0,4860.0,3.072,33.621,234.0,20229.0,10975.0,4458.0,4796.0,11.140999999999998,9.073,88.0,4304.0,75.17,57943.0,20229.0,4304.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,356.0,45776.0,28466.0,14627.0,2683.0,2.458,41.07899999999999,365.0,18060.0,9938.0,5321.0,2801.0,5.773,12.195,344.0,6832.0,112.75,45776.0,18060.0,6832.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,683.0,33452.0,19967.0,9979.0,3506.0,2.01,25.866999999999997,681.0,16975.0,7691.0,3568.0,5716.0,11.203,9.573,332.0,5144.0,88.669,33452.0,16975.0,5144.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1043.0,29521.0,17061.0,10707.0,1753.0,1.7180000000000002,30.845,1070.0,15747.0,7108.0,4554.0,4085.0,7.817,10.39,1034.0,7700.0,124.04799999999999,29521.0,15747.0,7700.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,205.0,53909.0,33204.0,16992.0,3713.0,3.21,42.653999999999996,205.0,20758.0,10554.0,3998.0,6206.0,12.888,9.751,87.0,4067.0,73.44800000000001,53909.0,20758.0,4067.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,330.0,46453.0,28341.0,16168.0,1944.0,2.597,46.06399999999999,339.0,20552.0,10392.0,4714.0,5446.0,7.77,10.36,321.0,6998.0,121.15899999999999,46453.0,20552.0,6998.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,214.0,36145.0,22565.0,10883.0,2697.0,2.028,26.874000000000002,214.0,15356.0,8049.0,3974.0,3333.0,13.589,9.107000000000001,87.0,4976.0,78.977,36145.0,15356.0,4976.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,230.0,29969.0,18477.0,9819.0,1673.0,1.67,27.67,237.0,14861.0,7261.0,4798.0,2802.0,7.013,11.249,237.0,7689.0,113.96600000000001,29969.0,14861.0,7689.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,75.0,42873.0,25756.0,3884.5305490458654,1405.2687479075996,2.08,10.00132281553398,75.0,16502.0,9292.0,4893.0,2317.0,6.72,13.4,74.0,7021.0,116.473,31045.799296953468,16502.0,7021.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,304.0,32698.0,19249.0,10590.0,2859.0,2.072,28.701,304.0,18726.0,8151.0,3988.0,6587.0,15.023,11.174000000000001,148.0,5413.0,89.52,32698.0,18726.0,5413.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,425.0,34483.0,20910.0,12084.0,1489.0,1.8730000000000002,33.104,445.0,17964.0,8775.0,4391.0,4798.0,11.98,11.627,420.0,8916.0,128.78799999999998,34483.0,17964.0,8916.0
2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,95.0,61412.0,38182.0,18191.0,5039.0,3.411,44.57899999999999,95.0,20756.0,12044.0,3600.0,5112.0,14.411,11.558,43.0,5917.0,97.814,61412.0,20756.0,5917.0
